year,state,congressional_district,party,candidatevotes,totalvotes
2020,ALABAMA,1,REPUBLICAN,211825,329075
2020,ALABAMA,2,REPUBLICAN,197996,303569
2020,ALABAMA,3,REPUBLICAN,217384,322234
2020,ALABAMA,4,REPUBLICAN,261553,318029
2020,ALABAMA,5,REPUBLICAN,253094,264160
2020,ALABAMA,6,REPUBLICAN,274160,282261
2020,ALABAMA,7,DEMOCRAT,225742,232331
2020,ARIZONA,1,DEMOCRAT,188469,365178
2020,ARIZONA,2,DEMOCRAT,209945,381054
2020,ARIZONA,3,DEMOCRAT,174243,269837
2020,ARIZONA,4,REPUBLICAN,278002,398623
2020,ARIZONA,5,REPUBLICAN,262414,445657
2020,ARIZONA,6,REPUBLICAN,217783,417427
2020,ARIZONA,7,DEMOCRAT,165452,215732
2020,ARIZONA,8,REPUBLICAN,251633,422467
2020,ARIZONA,9,DEMOCRAT,217094,352274
2020,ARKANSAS,1,REPUBLICAN,237596,237596
2020,ARKANSAS,2,REPUBLICAN,184093,332503
2020,ARKANSAS,3,REPUBLICAN,214960,334262
2020,ARKANSAS,4,REPUBLICAN,191617,275035
2020,CALIFORNIA,1,REPUBLICAN,204190,358263
2020,CALIFORNIA,2,DEMOCRAT,294435,388755
2020,CALIFORNIA,3,DEMOCRAT,176043,321988
2020,CALIFORNIA,4,REPUBLICAN,247291,442022
2020,CALIFORNIA,5,DEMOCRAT,271233,356460
2020,CALIFORNIA,6,DEMOCRAT,229648,313114
2020,CALIFORNIA,7,DEMOCRAT,217416,383965
2020,CALIFORNIA,8,REPUBLICAN,158711,283111
2020,CALIFORNIA,9,DEMOCRAT,174252,302610
2020,CALIFORNIA,10,DEMOCRAT,166865,302494
2020,CALIFORNIA,11,DEMOCRAT,271063,371356
2020,CALIFORNIA,12,DEMOCRAT,281776,362950
2020,CALIFORNIA,13,DEMOCRAT,327863,362818
2020,CALIFORNIA,14,DEMOCRAT,278300,351005
2020,CALIFORNIA,15,DEMOCRAT,242991,342701
2020,CALIFORNIA,16,DEMOCRAT,128690,216729
2020,CALIFORNIA,17,DEMOCRAT,212137,297336
2020,CALIFORNIA,18,DEMOCRAT,217388,344139
2020,CALIFORNIA,19,DEMOCRAT,224385,313027
2020,CALIFORNIA,20,DEMOCRAT,236896,308554
2020,CALIFORNIA,21,REPUBLICAN,85928,170334
2020,CALIFORNIA,22,REPUBLICAN,170888,315139
2020,CALIFORNIA,23,REPUBLICAN,190222,306118
2020,CALIFORNIA,24,DEMOCRAT,212564,362345
2020,CALIFORNIA,25,REPUBLICAN,169638,338943
2020,CALIFORNIA,26,DEMOCRAT,208856,344733
2020,CALIFORNIA,27,DEMOCRAT,221411,317318
2020,CALIFORNIA,28,DEMOCRAT,244271,336199
2020,CALIFORNIA,29,DEMOCRAT,119420,210944
2020,CALIFORNIA,30,DEMOCRAT,240038,345464
2020,CALIFORNIA,31,DEMOCRAT,175315,286050
2020,CALIFORNIA,32,DEMOCRAT,172942,259760
2020,CALIFORNIA,33,DEMOCRAT,257094,380428
2020,CALIFORNIA,34,DEMOCRAT,108792,205346
2020,CALIFORNIA,35,DEMOCRAT,169405,244346
2020,CALIFORNIA,36,DEMOCRAT,185151,306849
2020,CALIFORNIA,37,DEMOCRAT,254916,296621
2020,CALIFORNIA,38,DEMOCRAT,190467,256206
2020,CALIFORNIA,39,REPUBLICAN,173946,343783
2020,CALIFORNIA,40,DEMOCRAT,135572,186381
2020,CALIFORNIA,41,DEMOCRAT,168126,262573
2020,CALIFORNIA,42,REPUBLICAN,210274,368047
2020,CALIFORNIA,43,DEMOCRAT,199210,277898
2020,CALIFORNIA,44,DEMOCRAT,139661,206036
2020,CALIFORNIA,45,DEMOCRAT,221843,414939
2020,CALIFORNIA,46,DEMOCRAT,157803,229519
2020,CALIFORNIA,47,DEMOCRAT,197028,311399
2020,CALIFORNIA,48,REPUBLICAN,201738,395100
2020,CALIFORNIA,49,DEMOCRAT,205349,386506
2020,CALIFORNIA,50,REPUBLICAN,195521,362390
2020,CALIFORNIA,51,DEMOCRAT,165596,242437
2020,CALIFORNIA,52,DEMOCRAT,244145,396495
2020,CALIFORNIA,53,DEMOCRAT,199244,334858
2020,COLORADO,1,DEMOCRAT,331621,450290
2020,COLORADO,2,DEMOCRAT,316925,515663
2020,COLORADO,3,REPUBLICAN,220634,429319
2020,COLORADO,4,REPUBLICAN,285606,475107
2020,COLORADO,5,REPUBLICAN,249013,432407
2020,COLORADO,6,DEMOCRAT,250314,438473
2020,COLORADO,7,DEMOCRAT,250525,423691
2020,CONNECTICUT,1,DEMOCRAT,213001,349237
2020,CONNECTICUT,2,DEMOCRAT,207303,367347
2020,CONNECTICUT,3,DEMOCRAT,194259,346103
2020,CONNECTICUT,4,DEMOCRAT,224432,360716
2020,CONNECTICUT,5,DEMOCRAT,183797,349524
2020,FLORIDA,1,REPUBLICAN,283352,438562
2020,FLORIDA,2,REPUBLICAN,305337,311999
2020,FLORIDA,3,REPUBLICAN,223075,390401
2020,FLORIDA,4,REPUBLICAN,308497,504940
2020,FLORIDA,5,DEMOCRAT,219463,336973
2020,FLORIDA,6,REPUBLICAN,265393,437856
2020,FLORIDA,7,DEMOCRAT,224946,406449
2020,FLORIDA,8,REPUBLICAN,282093,459788
2020,FLORIDA,9,DEMOCRAT,240724,429638
2020,FLORIDA,10,DEMOCRAT,239434,376397
2020,FLORIDA,11,REPUBLICAN,316979,475073
2020,FLORIDA,12,REPUBLICAN,284941,453135
2020,FLORIDA,13,DEMOCRAT,215405,406125
2020,FLORIDA,14,DEMOCRAT,224240,372136
2020,FLORIDA,15,REPUBLICAN,216374,390671
2020,FLORIDA,16,REPUBLICAN,269001,484684
2020,FLORIDA,17,REPUBLICAN,266514,412397
2020,FLORIDA,18,REPUBLICAN,253286,449720
2020,FLORIDA,19,REPUBLICAN,272440,444589
2020,FLORIDA,20,DEMOCRAT,253661,322409
2020,FLORIDA,21,DEMOCRAT,237925,403093
2020,FLORIDA,22,DEMOCRAT,235764,402317
2020,FLORIDA,23,DEMOCRAT,221239,380196
2020,FLORIDA,24,DEMOCRAT,218825,289638
2020,FLORIDA,25,REPUBLICAN,-1,-1
2020,FLORIDA,26,REPUBLICAN,177223,342630
2020,FLORIDA,27,REPUBLICAN,176141,342975
2020,GEORGIA,1,REPUBLICAN,189457,324695
2020,GEORGIA,2,DEMOCRAT,161397,273034
2020,GEORGIA,3,REPUBLICAN,241526,371318
2020,GEORGIA,4,DEMOCRAT,278906,348299
2020,GEORGIA,5,DEMOCRAT,301857,354503
2020,GEORGIA,6,DEMOCRAT,216775,397104
2020,GEORGIA,7,DEMOCRAT,190900,371464
2020,GEORGIA,8,REPUBLICAN,198701,308013
2020,GEORGIA,9,REPUBLICAN,292750,372547
2020,GEORGIA,10,REPUBLICAN,235810,378446
2020,GEORGIA,11,REPUBLICAN,245259,405882
2020,GEORGIA,12,REPUBLICAN,181038,310099
2020,GEORGIA,13,DEMOCRAT,279045,360582
2020,GEORGIA,14,REPUBLICAN,229827,307625
2020,HAWAII,1,DEMOCRAT,183245,283408
2020,HAWAII,2,DEMOCRAT,171517,296376
2020,IDAHO,1,REPUBLICAN,310736,458576
2020,IDAHO,2,REPUBLICAN,250669,391333
2020,ILLINOIS,1,DEMOCRAT,239943,325123
2020,ILLINOIS,2,DEMOCRAT,234896,298038
2020,ILLINOIS,3,DEMOCRAT,172997,306848
2020,ILLINOIS,4,DEMOCRAT,187219,222737
2020,ILLINOIS,5,DEMOCRAT,255661,361271
2020,ILLINOIS,6,DEMOCRAT,213777,404747
2020,ILLINOIS,7,DEMOCRAT,249383,310128
2020,ILLINOIS,8,DEMOCRAT,186251,254578
2020,ILLINOIS,9,DEMOCRAT,262045,369170
2020,ILLINOIS,10,DEMOCRAT,202402,316874
2020,ILLINOIS,11,DEMOCRAT,194557,307377
2020,ILLINOIS,12,REPUBLICAN,194839,322416
2020,ILLINOIS,13,REPUBLICAN,181373,333021
2020,ILLINOIS,14,DEMOCRAT,203209,401052
2020,ILLINOIS,15,REPUBLICAN,244947,333506
2020,ILLINOIS,16,REPUBLICAN,218839,338159
2020,ILLINOIS,17,DEMOCRAT,156011,299895
2020,ILLINOIS,18,REPUBLICAN,261840,371879
2020,INDIANA,1,DEMOCRAT,185180,326948
2020,INDIANA,2,REPUBLICAN,183601,298568
2020,INDIANA,3,REPUBLICAN,220989,325751
2020,INDIANA,4,REPUBLICAN,225531,338515
2020,INDIANA,5,REPUBLICAN,208212,416226
2020,INDIANA,6,REPUBLICAN,225319,328213
2020,INDIANA,7,DEMOCRAT,176422,282568
2020,INDIANA,8,REPUBLICAN,214643,320617
2020,INDIANA,9,REPUBLICAN,222057,359038
2020,IOWA,1,REPUBLICAN,212088,423971
2020,IOWA,2,REPUBLICAN,196964,413989
2020,IOWA,3,DEMOCRAT,219205,460813
2020,IOWA,4,REPUBLICAN,237369,401495
2020,KANSAS,1,REPUBLICAN,208229,292622
2020,KANSAS,2,REPUBLICAN,185464,336315
2020,KANSAS,3,DEMOCRAT,220049,410418
2020,KANSAS,4,REPUBLICAN,203432,319598
2020,KENTUCKY,1,REPUBLICAN,246329,328470
2020,KENTUCKY,2,REPUBLICAN,255735,360399
2020,KENTUCKY,3,DEMOCRAT,230672,368097
2020,KENTUCKY,4,REPUBLICAN,256613,382509
2020,KENTUCKY,5,REPUBLICAN,250914,297970
2020,KENTUCKY,6,REPUBLICAN,216948,378450
2020,LOUISIANA,1,REPUBLICAN,270330,374369
2020,LOUISIANA,2,DEMOCRAT,201636,316982
2020,LOUISIANA,3,REPUBLICAN,230480,340120
2020,LOUISIANA,4,REPUBLICAN,185265,306578
2020,LOUISIANA,5,REPUBLICAN,149183,435090
2020,LOUISIANA,6,REPUBLICAN,265706,373996
2020,MAINE,1,DEMOCRAT,271004,447981
2020,MAINE,2,DEMOCRAT,197974,380324
2020,MARYLAND,1,REPUBLICAN,250901,395524
2020,MARYLAND,2,DEMOCRAT,224836,332026
2020,MARYLAND,3,DEMOCRAT,260358,373206
2020,MARYLAND,4,DEMOCRAT,282119,354529
2020,MARYLAND,5,DEMOCRAT,274210,398839
2020,MARYLAND,6,DEMOCRAT,215540,366434
2020,MARYLAND,7,DEMOCRAT,237084,330998
2020,MARYLAND,8,DEMOCRAT,274716,402614
2020,MASSACHUSETTS,1,DEMOCRAT,275376,372716
2020,MASSACHUSETTS,2,DEMOCRAT,249854,394084
2020,MASSACHUSETTS,3,DEMOCRAT,286896,388210
2020,MASSACHUSETTS,4,DEMOCRAT,251102,434533
2020,MASSACHUSETTS,5,DEMOCRAT,294427,413371
2020,MASSACHUSETTS,6,DEMOCRAT,286377,452574
2020,MASSACHUSETTS,7,DEMOCRAT,267362,326837
2020,MASSACHUSETTS,8,DEMOCRAT,310940,433545
2020,MASSACHUSETTS,9,DEMOCRAT,260262,442135
2020,MICHIGAN,1,REPUBLICAN,256581,416219
2020,MICHIGAN,2,REPUBLICAN,238711,403247
2020,MICHIGAN,3,REPUBLICAN,213649,403419
2020,MICHIGAN,4,REPUBLICAN,242621,373245
2020,MICHIGAN,5,DEMOCRAT,196599,361032
2020,MICHIGAN,6,REPUBLICAN,211496,378980
2020,MICHIGAN,7,REPUBLICAN,227524,387267
2020,MICHIGAN,8,DEMOCRAT,217922,428344
2020,MICHIGAN,9,DEMOCRAT,230318,399117
2020,MICHIGAN,10,REPUBLICAN,271607,409786
2020,MICHIGAN,11,DEMOCRAT,226128,450473
2020,MICHIGAN,12,DEMOCRAT,254957,383823
2020,MICHIGAN,13,DEMOCRAT,223205,285885
2020,MICHIGAN,14,DEMOCRAT,271370,342303
2020,MINNESOTA,1,REPUBLICAN,179234,368856
2020,MINNESOTA,2,DEMOCRAT,204534,424512
2020,MINNESOTA,3,DEMOCRAT,246666,443603
2020,MINNESOTA,4,DEMOCRAT,245813,389114
2020,MINNESOTA,5,DEMOCRAT,255924,398229
2020,MINNESOTA,6,REPUBLICAN,270901,412307
2020,MINNESOTA,7,REPUBLICAN,194066,363477
2020,MINNESOTA,8,REPUBLICAN,223432,393711
2020,MISSISSIPPI,1,REPUBLICAN,228787,332795
2020,MISSISSIPPI,2,DEMOCRAT,196224,297234
2020,MISSISSIPPI,3,REPUBLICAN,221064,341846
2020,MISSISSIPPI,4,REPUBLICAN,255971,255971
2020,MISSOURI,1,DEMOCRAT,249087,316171
2020,MISSOURI,2,REPUBLICAN,233157,449348
2020,MISSOURI,3,REPUBLICAN,282866,407348
2020,MISSOURI,4,REPUBLICAN,245247,362836
2020,MISSOURI,5,DEMOCRAT,207180,352430
2020,MISSOURI,6,REPUBLICAN,258709,385779
2020,MISSOURI,7,REPUBLICAN,254318,369283
2020,MISSOURI,8,REPUBLICAN,253811,330226
2020,NEBRASKA,1,REPUBLICAN,189006,317566
2020,NEBRASKA,2,REPUBLICAN,171071,336962
2020,NEBRASKA,3,REPUBLICAN,225157,286770
2020,NEVADA,1,DEMOCRAT,137868,223213
2020,NEVADA,2,REPUBLICAN,216078,382673
2020,NEVADA,3,DEMOCRAT,203421,417252
2020,NEVADA,4,DEMOCRAT,168457,332469
2020,NEW HAMPSHIRE,1,DEMOCRAT,205606,400661
2020,NEW HAMPSHIRE,2,DEMOCRAT,208289,386441
2020,NEW JERSEY,1,DEMOCRAT,240567,385030
2020,NEW JERSEY,2,REPUBLICAN,195526,376547
2020,NEW JERSEY,3,DEMOCRAT,229840,431762
2020,NEW JERSEY,4,REPUBLICAN,254103,424368
2020,NEW JERSEY,5,DEMOCRAT,225175,423636
2020,NEW JERSEY,6,DEMOCRAT,199648,326408
2020,NEW JERSEY,7,DEMOCRAT,219629,433947
2020,NEW JERSEY,8,DEMOCRAT,176758,238773
2020,NEW JERSEY,9,DEMOCRAT,203674,309542
2020,NEW JERSEY,10,DEMOCRAT,241522,290009
2020,NEW JERSEY,11,DEMOCRAT,235163,441176
2020,NEW JERSEY,12,DEMOCRAT,230883,351725
2020,NEW MEXICO,1,DEMOCRAT,186953,321290
2020,NEW MEXICO,2,REPUBLICAN,142283,264946
2020,NEW MEXICO,3,DEMOCRAT,186282,317448
2020,NEW YORK,1,REPUBLICAN,180855,389014
2020,NEW YORK,2,REPUBLICAN,158151,358617
2020,NEW YORK,3,DEMOCRAT,196056,398887
2020,NEW YORK,4,DEMOCRAT,199762,385015
2020,NEW YORK,5,DEMOCRAT,229125,277909
2020,NEW YORK,6,DEMOCRAT,144149,249493
2020,NEW YORK,7,DEMOCRAT,156889,235169
2020,NEW YORK,8,DEMOCRAT,207111,285735
2020,NEW YORK,9,DEMOCRAT,195758,287412
2020,NEW YORK,10,DEMOCRAT,181215,289130
2020,NEW YORK,11,REPUBLICAN,143420,301351
2020,NEW YORK,12,DEMOCRAT,265172,336079
2020,NEW YORK,13,DEMOCRAT,202916,267236
2020,NEW YORK,14,DEMOCRAT,152661,223611
2020,NEW YORK,15,DEMOCRAT,169533,200205
2020,NEW YORK,16,DEMOCRAT,218514,315156
2020,NEW YORK,17,DEMOCRAT,183976,359958
2020,NEW YORK,18,DEMOCRAT,171161,358738
2020,NEW YORK,19,DEMOCRAT,168281,370433
2020,NEW YORK,20,DEMOCRAT,194071,369372
2020,NEW YORK,21,REPUBLICAN,169684,325798
2020,NEW YORK,22,REPUBLICAN,143291,326568
2020,NEW YORK,23,REPUBLICAN,161800,323865
2020,NEW YORK,24,REPUBLICAN,156236,352683
2020,NEW YORK,25,DEMOCRAT,187503,367377
2020,NEW YORK,26,DEMOCRAT,202400,337867
2020,NEW YORK,27,REPUBLICAN,192619,397802
2020,NORTH CAROLINA,1,DEMOCRAT,188870,348618
2020,NORTH CAROLINA,2,DEMOCRAT,311887,495345
2020,NORTH CAROLINA,3,REPUBLICAN,229800,362552
2020,NORTH CAROLINA,4,DEMOCRAT,332421,493719
2020,NORTH CAROLINA,5,REPUBLICAN,257843,385244
2020,NORTH CAROLINA,6,DEMOCRAT,253531,407129
2020,NORTH CAROLINA,7,REPUBLICAN,272443,452208
2020,NORTH CAROLINA,8,REPUBLICAN,202774,380555
2020,NORTH CAROLINA,9,REPUBLICAN,224661,404124
2020,NORTH CAROLINA,10,REPUBLICAN,284095,412284
2020,NORTH CAROLINA,11,REPUBLICAN,245351,450145
2020,NORTH CAROLINA,12,DEMOCRAT,341457,341457
2020,NORTH CAROLINA,13,REPUBLICAN,267181,391865
2020,OHIO,1,REPUBLICAN,199560,385285
2020,OHIO,2,REPUBLICAN,230430,377248
2020,OHIO,3,DEMOCRAT,227420,321092
2020,OHIO,4,REPUBLICAN,235875,347626
2020,OHIO,5,REPUBLICAN,257019,377981
2020,OHIO,6,REPUBLICAN,249130,334791
2020,OHIO,7,REPUBLICAN,236607,350549
2020,OHIO,8,REPUBLICAN,246277,357157
2020,OHIO,9,DEMOCRAT,190328,301752
2020,OHIO,10,REPUBLICAN,212972,364948
2020,OHIO,11,DEMOCRAT,242098,302421
2020,OHIO,12,REPUBLICAN,241790,437672
2020,OHIO,13,DEMOCRAT,173631,330801
2020,OHIO,14,REPUBLICAN,238864,397450
2020,OHIO,15,REPUBLICAN,243103,383361
2020,OHIO,16,REPUBLICAN,247335,391406
2020,OKLAHOMA,1,REPUBLICAN,213700,335471
2020,OKLAHOMA,2,REPUBLICAN,216511,288527
2020,OKLAHOMA,3,REPUBLICAN,242677,309178
2020,OKLAHOMA,4,REPUBLICAN,213096,314358
2020,OKLAHOMA,5,REPUBLICAN,158191,303849
2020,OREGON,1,DEMOCRAT,297071,459899
2020,OREGON,2,REPUBLICAN,273835,457433
2020,OREGON,3,DEMOCRAT,343574,470506
2020,OREGON,4,DEMOCRAT,240950,467705
2020,OREGON,5,DEMOCRAT,234863,452646
2020,PENNSYLVANIA,1,REPUBLICAN,249804,441679
2020,PENNSYLVANIA,2,DEMOCRAT,198140,273162
2020,PENNSYLVANIA,3,DEMOCRAT,341708,375379
2020,PENNSYLVANIA,4,DEMOCRAT,264637,444563
2020,PENNSYLVANIA,5,DEMOCRAT,255743,395295
2020,PENNSYLVANIA,6,DEMOCRAT,226440,403966
2020,PENNSYLVANIA,7,DEMOCRAT,195475,376882
2020,PENNSYLVANIA,8,DEMOCRAT,178004,343787
2020,PENNSYLVANIA,9,REPUBLICAN,232988,351254
2020,PENNSYLVANIA,10,REPUBLICAN,208896,391834
2020,PENNSYLVANIA,11,REPUBLICAN,241915,383240
2020,PENNSYLVANIA,12,REPUBLICAN,241035,340234
2020,PENNSYLVANIA,13,REPUBLICAN,267789,364401
2020,PENNSYLVANIA,14,REPUBLICAN,241688,373583
2020,PENNSYLVANIA,15,REPUBLICAN,255058,347214
2020,PENNSYLVANIA,16,REPUBLICAN,210088,354050
2020,PENNSYLVANIA,17,DEMOCRAT,222253,434537
2020,PENNSYLVANIA,18,DEMOCRAT,266084,384247
2020,RHODE ISLAND,1,DEMOCRAT,158550,223860
2020,RHODE ISLAND,2,DEMOCRAT,154086,264557
2020,SOUTH CAROLINA,1,REPUBLICAN,216042,427111
2020,SOUTH CAROLINA,2,REPUBLICAN,202715,364215
2020,SOUTH CAROLINA,3,REPUBLICAN,237544,333564
2020,SOUTH CAROLINA,4,REPUBLICAN,222126,360550
2020,SOUTH CAROLINA,5,REPUBLICAN,220006,366258
2020,SOUTH CAROLINA,6,DEMOCRAT,197477,289653
2020,SOUTH CAROLINA,7,REPUBLICAN,224993,364091
2020,TENNESSEE,1,REPUBLICAN,228181,305423
2020,TENNESSEE,2,REPUBLICAN,238907,353197
2020,TENNESSEE,3,REPUBLICAN,215571,320299
2020,TENNESSEE,4,REPUBLICAN,223802,335710
2020,TENNESSEE,5,DEMOCRAT,252155,252169
2020,TENNESSEE,6,REPUBLICAN,257572,349578
2020,TENNESSEE,7,REPUBLICAN,245188,350635
2020,TENNESSEE,8,REPUBLICAN,227216,331853
2020,TENNESSEE,9,DEMOCRAT,187905,242880
2020,TEXAS,1,REPUBLICAN,219726,302742
2020,TEXAS,2,REPUBLICAN,192828,346726
2020,TEXAS,3,REPUBLICAN,230512,418591
2020,TEXAS,4,REPUBLICAN,253837,337803
2020,TEXAS,5,REPUBLICAN,173836,280413
2020,TEXAS,6,REPUBLICAN,179507,339992
2020,TEXAS,7,DEMOCRAT,159529,314125
2020,TEXAS,8,REPUBLICAN,277327,382471
2020,TEXAS,9,DEMOCRAT,172938,229107
2020,TEXAS,10,REPUBLICAN,217216,413894
2020,TEXAS,11,REPUBLICAN,232568,291773
2020,TEXAS,12,REPUBLICAN,233853,367021
2020,TEXAS,13,REPUBLICAN,217124,273508
2020,TEXAS,14,REPUBLICAN,190541,309115
2020,TEXAS,15,DEMOCRAT,115605,228917
2020,TEXAS,16,DEMOCRAT,154108,238114
2020,TEXAS,17,REPUBLICAN,171390,306873
2020,TEXAS,18,DEMOCRAT,180952,246895
2020,TEXAS,19,REPUBLICAN,198198,265052
2020,TEXAS,20,DEMOCRAT,175078,270723
2020,TEXAS,21,REPUBLICAN,235740,453750
2020,TEXAS,22,REPUBLICAN,210259,408048
2020,TEXAS,23,REPUBLICAN,149395,295457
2020,TEXAS,24,REPUBLICAN,167910,344021
2020,TEXAS,25,REPUBLICAN,220088,393523
2020,TEXAS,26,REPUBLICAN,261963,432215
2020,TEXAS,27,REPUBLICAN,172305,273253
2020,TEXAS,28,DEMOCRAT,137494,235844
2020,TEXAS,29,DEMOCRAT,111305,156473
2020,TEXAS,30,DEMOCRAT,204928,264464
2020,TEXAS,31,REPUBLICAN,212695,398057
2020,TEXAS,32,DEMOCRAT,178542,343687
2020,TEXAS,33,DEMOCRAT,105317,157606
2020,TEXAS,34,DEMOCRAT,111439,201027
2020,TEXAS,35,DEMOCRAT,176373,269797
2020,TEXAS,36,REPUBLICAN,222712,302549
2020,UTAH,1,REPUBLICAN,237988,342351
2020,UTAH,2,REPUBLICAN,208997,354224
2020,UTAH,3,REPUBLICAN,246674,358927
2020,UTAH,4,REPUBLICAN,179688,376730
2020,VIRGINIA,1,REPUBLICAN,260614,448178
2020,VIRGINIA,2,DEMOCRAT,185733,360277
2020,VIRGINIA,3,DEMOCRAT,233326,341361
2020,VIRGINIA,4,DEMOCRAT,241142,391345
2020,VIRGINIA,5,REPUBLICAN,210988,402317
2020,VIRGINIA,6,REPUBLICAN,246606,381813
2020,VIRGINIA,7,DEMOCRAT,230893,454339
2020,VIRGINIA,8,DEMOCRAT,301454,397745
2020,VIRGINIA,9,REPUBLICAN,271851,289274
2020,VIRGINIA,10,DEMOCRAT,268734,475546
2020,VIRGINIA,11,DEMOCRAT,280725,393241
2020,WASHINGTON,1,DEMOCRAT,249944,426862
2020,WASHINGTON,2,DEMOCRAT,255252,404598
2020,WASHINGTON,3,REPUBLICAN,235579,417903
2020,WASHINGTON,4,REPUBLICAN,202108,305263
2020,WASHINGTON,5,REPUBLICAN,247815,404360
2020,WASHINGTON,6,DEMOCRAT,247429,417216
2020,WASHINGTON,7,DEMOCRAT,387109,466462
2020,WASHINGTON,8,DEMOCRAT,213123,412112
2020,WASHINGTON,9,DEMOCRAT,258771,349050
2020,WASHINGTON,10,DEMOCRAT,167937,340407
2020,WEST VIRGINIA,1,REPUBLICAN,180488,261723
2020,WEST VIRGINIA,2,REPUBLICAN,172195,272994
2020,WEST VIRGINIA,3,REPUBLICAN,161585,226668
2020,WISCONSIN,1,REPUBLICAN,238271,401754
2020,WISCONSIN,2,DEMOCRAT,318523,457205
2020,WISCONSIN,3,DEMOCRAT,199870,389618
2020,WISCONSIN,4,DEMOCRAT,232668,311697
2020,WISCONSIN,5,REPUBLICAN,265434,441599
2020,WISCONSIN,6,REPUBLICAN,238874,403333
2020,WISCONSIN,7,REPUBLICAN,252048,415007
2020,WISCONSIN,8,REPUBLICAN,268173,417838
